customer_id,action_date,action
C100808,2024-06-04,Second Reminder
C100808,2024-06-11,Arrangement Agreed
C100808,2024-06-21,Reminder Sent
C100808,2024-07-05,Second Reminder
C100808,2025-07-21,Reminder Sent
C100808,2025-08-04,Second Reminder
C100809,2023-09-21,Reminder Sent
C100809,2023-10-05,Second Reminder
C100809,2025-06-21,Reminder Sent
C100810,2023-01-21,Reminder Sent
C100810,2023-03-21,Reminder Sent
C100810,2023-04-04,Second Reminder
C100810,2023-04-11,Arrangement Agreed
C100811,2022-04-21,Reminder Sent
C100811,2022-05-05,Second Reminder
C100811,2022-05-12,Arrangement Agreed
C100811,2023-03-21,Reminder Sent
C100811,2023-04-04,Second Reminder
C100811,2024-03-21,Reminder Sent
C100811,2024-07-21,Reminder Sent
C100811,2024-08-04,Second Reminder
C100811,2024-08-11,Arrangement Agreed
C100811,2024-09-21,Reminder Sent
C100811,2024-10-05,Second Reminder
C100811,2024-10-12,Arrangement Agreed
C100811,2025-03-21,Reminder Sent
C100811,2025-04-04,Second Reminder
C100812,2022-11-21,Reminder Sent
C100812,2022-12-05,Second Reminder
C100812,2023-09-21,Reminder Sent
C100812,2023-10-05,Second Reminder
C100812,2023-10-12,Arrangement Agreed
C100812,2024-02-21,Reminder Sent
C100812,2024-04-21,Reminder Sent
C100812,2024-05-05,Second Reminder
C100812,2024-05-12,Arrangement Agreed
C100812,2024-05-21,Reminder Sent
C100812,2024-06-04,Second Reminder
C100812,2024-06-11,Arrangement Agreed
C100812,2024-10-21,Reminder Sent
C100812,2024-11-04,Second Reminder
C100812,2024-11-11,Arrangement Agreed
C100812,2025-03-21,Reminder Sent
C100813,2022-03-21,Reminder Sent
C100813,2022-04-04,Second Reminder
C100813,2022-04-11,Arrangement Agreed
C100813,2022-07-21,Reminder Sent
C100813,2022-08-04,Second Reminder
C100813,2022-08-11,Arrangement Agreed
C100813,2022-09-27,Arrangement Broken
C100813,2022-10-21,Reminder Sent
C100813,2023-12-21,Reminder Sent
C100813,2024-01-04,Second Reminder
C100813,2024-04-21,Reminder Sent
C100813,2024-05-05,Second Reminder
C100813,2024-07-21,Reminder Sent
C100813,2024-08-21,Reminder Sent
C100813,2025-04-21,Reminder Sent
C100813,2025-05-05,Second Reminder
C100813,2025-05-12,Arrangement Agreed
C100813,2025-09-21,Reminder Sent
C100813,2025-10-05,Second Reminder
C100814,2022-05-21,Reminder Sent
C100814,2022-06-04,Second Reminder
C100814,2022-12-21,Reminder Sent
C100814,2023-01-04,Second Reminder
C100814,2023-01-11,Arrangement Agreed
C100814,2023-04-21,Reminder Sent
C100814,2023-05-05,Second Reminder
C100814,2023-05-12,Arrangement Agreed
C100814,2023-05-27,Arrangement Broken
C100814,2023-09-21,Reminder Sent
C100814,2023-10-05,Second Reminder
C100814,2025-07-21,Reminder Sent
C100814,2025-08-04,Second Reminder
C100814,2025-12-21,Reminder Sent
C100814,2026-01-04,Second Reminder
C100814,2026-01-21,Reminder Sent
C100814,2026-02-04,Second Reminder
C100815,2022-07-21,Reminder Sent
C100815,2022-08-04,Second Reminder
C100815,2022-11-21,Reminder Sent
C100815,2023-01-21,Reminder Sent
C100815,2023-02-04,Second Reminder
C100815,2023-02-11,Arrangement Agreed
C100815,2024-08-21,Reminder Sent
C100815,2024-09-04,Second Reminder
C100815,2024-09-11,Arrangement Agreed
C100815,2024-10-17,Arrangement Broken
C100815,2024-11-21,Reminder Sent
C100815,2024-12-21,Reminder Sent
C100815,2025-01-04,Second Reminder
C100815,2025-01-21,Reminder Sent
C100816,2022-03-21,Reminder Sent
C100816,2022-04-04,Second Reminder
C100816,2022-04-11,Arrangement Agreed
C100816,2022-07-21,Reminder Sent
C100816,2022-08-04,Second Reminder
C100816,2024-03-21,Reminder Sent
C100816,2024-04-04,Second Reminder
C100816,2025-10-21,Reminder Sent
C100817,2023-04-21,Reminder Sent
C100818,2022-04-21,Reminder Sent
C100818,2022-05-05,Second Reminder
C100818,2025-02-21,Reminder Sent
C100818,2025-03-07,Second Reminder
C100818,2025-03-14,Arrangement Agreed
C100819,2022-03-21,Reminder Sent
C100819,2022-04-04,Second Reminder
C100819,2022-04-11,Arrangement Agreed
C100819,2022-04-21,Reminder Sent
C100819,2022-05-05,Second Reminder
C100819,2022-05-12,Arrangement Agreed
C100819,2022-07-21,Reminder Sent
C100819,2022-08-04,Second Reminder
C100819,2023-06-21,Reminder Sent
C100819,2023-07-05,Second Reminder
C100819,2023-07-12,Arrangement Agreed
C100819,2024-05-21,Reminder Sent
C100819,2024-08-21,Reminder Sent
C100820,2022-04-21,Reminder Sent
C100820,2022-09-21,Reminder Sent
C100820,2022-10-05,Second Reminder
C100820,2022-10-21,Reminder Sent
C100820,2022-11-04,Second Reminder
C100820,2022-11-11,Arrangement Agreed
C100820,2023-04-21,Reminder Sent
C100820,2023-05-05,Second Reminder
C100820,2023-05-12,Arrangement Agreed
C100820,2023-07-07,Arrangement Broken
C100820,2023-07-21,Reminder Sent
C100820,2023-08-04,Second Reminder
C100820,2024-06-21,Reminder Sent
C100820,2024-07-05,Second Reminder
C100820,2024-07-12,Arrangement Agreed
C100820,2024-09-21,Reminder Sent
C100820,2025-01-21,Reminder Sent
C100820,2025-02-04,Second Reminder
C100820,2025-04-21,Reminder Sent
C100820,2025-05-05,Second Reminder
C100820,2025-05-12,Arrangement Agreed
C100820,2025-10-21,Reminder Sent
C100820,2025-11-04,Second Reminder
C100821,2022-12-21,Reminder Sent
C100821,2023-01-04,Second Reminder
C100821,2023-03-21,Reminder Sent
C100821,2023-04-21,Reminder Sent
C100821,2023-05-05,Second Reminder
C100821,2023-12-21,Reminder Sent
C100821,2024-01-04,Second Reminder
C100821,2024-01-21,Reminder Sent
C100821,2024-02-04,Second Reminder
C100821,2024-03-21,Reminder Sent
C100821,2024-04-21,Reminder Sent
C100821,2025-07-21,Reminder Sent
C100821,2025-08-04,Second Reminder
C100821,2025-10-21,Reminder Sent
C100822,2022-03-21,Reminder Sent
C100822,2022-04-04,Second Reminder
C100822,2023-06-21,Reminder Sent
C100822,2023-07-05,Second Reminder
C100822,2023-10-21,Reminder Sent
C100822,2023-11-04,Second Reminder
C100822,2024-11-21,Reminder Sent
C100822,2024-12-05,Second Reminder
C100822,2025-07-21,Reminder Sent
C100822,2025-08-04,Second Reminder
C100822,2025-08-11,Arrangement Agreed
C100822,2026-01-21,Reminder Sent
C100822,2026-02-04,Second Reminder
C100823,2022-03-21,Reminder Sent
C100823,2022-04-04,Second Reminder
C100823,2022-04-21,Reminder Sent
C100823,2022-05-05,Second Reminder
C100823,2022-07-21,Reminder Sent
C100823,2023-02-21,Reminder Sent
C100823,2023-03-07,Second Reminder
C100823,2023-03-14,Arrangement Agreed
C100823,2023-04-21,Reminder Sent
C100823,2023-05-05,Second Reminder
C100823,2023-05-12,Arrangement Agreed
C100823,2023-12-21,Reminder Sent
C100823,2024-01-04,Second Reminder
C100823,2024-01-11,Arrangement Agreed
C100824,2022-04-21,Reminder Sent
C100824,2022-05-05,Second Reminder
C100824,2022-05-12,Arrangement Agreed
C100824,2024-11-21,Reminder Sent
C100824,2024-12-05,Second Reminder
C100824,2024-12-12,Arrangement Agreed
C100824,2025-02-02,Arrangement Broken
C100825,2023-07-21,Reminder Sent
C100825,2024-07-21,Reminder Sent
C100825,2024-08-04,Second Reminder
C100825,2025-04-21,Reminder Sent
C100825,2025-05-05,Second Reminder
C100825,2025-05-12,Arrangement Agreed
C100826,2022-02-21,Reminder Sent
C100826,2022-04-21,Reminder Sent
C100826,2022-05-21,Reminder Sent
C100826,2022-06-04,Second Reminder
C100826,2022-07-21,Reminder Sent
C100826,2022-08-21,Reminder Sent
C100826,2022-09-04,Second Reminder
C100826,2022-09-11,Arrangement Agreed
C100826,2022-10-21,Reminder Sent
C100826,2023-03-21,Reminder Sent
C100826,2023-04-04,Second Reminder
C100826,2023-04-21,Reminder Sent
C100826,2023-05-05,Second Reminder
C100826,2023-09-21,Reminder Sent
C100826,2023-10-05,Second Reminder
C100826,2023-12-21,Reminder Sent
C100826,2024-01-04,Second Reminder
C100826,2024-03-21,Reminder Sent
C100826,2024-04-04,Second Reminder
C100826,2024-05-21,Reminder Sent
C100826,2024-06-21,Reminder Sent
C100826,2024-07-05,Second Reminder
C100826,2024-07-21,Reminder Sent
C100826,2024-08-04,Second Reminder
C100826,2024-08-11,Arrangement Agreed
C100826,2025-02-21,Reminder Sent
C100826,2025-03-21,Reminder Sent
C100826,2025-04-04,Second Reminder
C100826,2025-04-21,Reminder Sent
C100826,2025-05-05,Second Reminder
C100826,2025-05-12,Arrangement Agreed
C100827,2023-05-21,Reminder Sent
C100827,2023-06-04,Second Reminder
C100827,2023-12-21,Reminder Sent
C100827,2024-11-21,Reminder Sent
C100827,2024-12-05,Second Reminder
C100827,2025-02-21,Reminder Sent
C100827,2025-03-07,Second Reminder
C100827,2025-03-14,Arrangement Agreed
C100828,2023-07-21,Reminder Sent
C100828,2023-08-04,Second Reminder
C100828,2025-05-21,Reminder Sent
C100828,2025-06-04,Second Reminder
C100828,2025-06-11,Arrangement Agreed
C100828,2025-08-03,Arrangement Broken
C100829,2025-04-21,Reminder Sent
C100830,2022-03-21,Reminder Sent
C100830,2022-11-21,Reminder Sent
C100830,2022-12-05,Second Reminder
C100830,2023-08-21,Reminder Sent
C100830,2023-09-04,Second Reminder
C100830,2023-09-11,Arrangement Agreed
C100830,2023-12-21,Reminder Sent
C100830,2024-01-04,Second Reminder
C100830,2024-01-11,Arrangement Agreed
C100830,2024-02-10,Arrangement Broken
C100830,2025-07-21,Reminder Sent
C100830,2025-08-04,Second Reminder
C100831,2023-02-21,Reminder Sent
C100831,2023-03-07,Second Reminder
C100831,2024-02-21,Reminder Sent
C100831,2024-03-06,Second Reminder
C100831,2024-03-13,Arrangement Agreed
C100831,2024-07-21,Reminder Sent
C100831,2024-08-04,Second Reminder
C100831,2024-08-11,Arrangement Agreed
C100831,2024-09-02,Arrangement Broken
C100831,2024-11-21,Reminder Sent
C100831,2024-12-05,Second Reminder
C100831,2025-02-21,Reminder Sent
C100831,2025-03-07,Second Reminder
C100831,2025-03-14,Arrangement Agreed
C100831,2025-03-21,Reminder Sent
C100831,2025-04-04,Second Reminder
C100831,2025-04-11,Arrangement Agreed
C100831,2025-08-21,Reminder Sent
C100832,2023-01-21,Reminder Sent
C100832,2023-02-04,Second Reminder
C100832,2025-10-21,Reminder Sent
C100832,2025-11-04,Second Reminder
C100832,2025-11-11,Arrangement Agreed
C100833,2022-03-21,Reminder Sent
C100833,2022-04-04,Second Reminder
C100833,2022-07-21,Reminder Sent
C100833,2022-08-04,Second Reminder
C100833,2022-09-21,Reminder Sent
C100833,2022-10-05,Second Reminder
C100833,2023-06-21,Reminder Sent
C100833,2024-03-21,Reminder Sent
C100833,2024-04-21,Reminder Sent
C100833,2024-05-05,Second Reminder
C100833,2025-08-21,Reminder Sent
C100833,2025-09-04,Second Reminder
C100834,2024-03-21,Reminder Sent
C100834,2024-04-04,Second Reminder
C100834,2025-11-21,Reminder Sent
C100834,2025-12-05,Second Reminder
C100834,2025-12-12,Arrangement Agreed
C100834,2026-01-28,Arrangement Broken
C100835,2022-06-21,Reminder Sent
C100835,2022-07-05,Second Reminder
C100835,2023-12-21,Reminder Sent
C100835,2024-01-04,Second Reminder
C100835,2024-01-11,Arrangement Agreed
C100835,2024-02-06,Arrangement Broken
C100835,2025-10-21,Reminder Sent
C100835,2025-11-04,Second Reminder
C100835,2025-11-11,Arrangement Agreed
C100835,2026-01-08,Arrangement Broken
C100836,2023-06-21,Reminder Sent
C100836,2023-07-05,Second Reminder
C100836,2025-10-21,Reminder Sent
C100836,2025-11-04,Second Reminder
C100837,2022-11-21,Reminder Sent
C100837,2022-12-05,Second Reminder
C100837,2023-04-21,Reminder Sent
C100837,2023-05-05,Second Reminder
C100837,2024-12-21,Reminder Sent
C100837,2025-01-04,Second Reminder
C100837,2025-02-21,Reminder Sent
C100837,2025-03-07,Second Reminder
C100838,2022-05-21,Reminder Sent
C100838,2023-11-21,Reminder Sent
C100838,2023-12-05,Second Reminder
C100838,2024-01-21,Reminder Sent
C100838,2024-02-04,Second Reminder
C100838,2024-02-11,Arrangement Agreed
C100838,2025-05-21,Reminder Sent
C100839,2022-05-21,Reminder Sent
C100839,2022-06-04,Second Reminder
C100839,2022-09-21,Reminder Sent
C100839,2022-10-05,Second Reminder
C100839,2022-10-12,Arrangement Agreed
C100839,2022-10-26,Arrangement Broken
C100839,2023-02-21,Reminder Sent
C100839,2023-03-07,Second Reminder
C100839,2023-03-14,Arrangement Agreed
C100839,2023-07-21,Reminder Sent
C100839,2023-08-04,Second Reminder
C100839,2023-08-11,Arrangement Agreed
C100839,2025-04-21,Reminder Sent
C100839,2025-08-21,Reminder Sent
C100839,2025-12-21,Reminder Sent
C100839,2026-01-04,Second Reminder
C100840,2022-10-21,Reminder Sent
C100840,2022-11-04,Second Reminder
C100840,2023-08-21,Reminder Sent
C100840,2023-09-21,Reminder Sent
C100840,2024-01-21,Reminder Sent
C100840,2024-02-04,Second Reminder
C100840,2024-04-21,Reminder Sent
C100840,2024-05-05,Second Reminder
C100840,2024-09-21,Reminder Sent
C100840,2024-10-05,Second Reminder
C100840,2024-10-12,Arrangement Agreed
C100840,2025-02-21,Reminder Sent
C100840,2026-01-21,Reminder Sent
C100841,2023-06-21,Reminder Sent
C100841,2024-02-21,Reminder Sent
C100841,2024-03-06,Second Reminder
C100841,2024-03-13,Arrangement Agreed
C100841,2024-07-21,Reminder Sent
C100841,2024-08-04,Second Reminder
C100842,2023-01-21,Reminder Sent
C100842,2023-02-04,Second Reminder
C100842,2023-07-21,Reminder Sent
C100842,2023-08-04,Second Reminder
C100842,2025-10-21,Reminder Sent
C100842,2025-11-04,Second Reminder
C100842,2025-12-21,Reminder Sent
C100842,2026-01-04,Second Reminder
C100843,2022-04-21,Reminder Sent
C100843,2022-05-05,Second Reminder
C100843,2022-05-12,Arrangement Agreed
C100843,2023-05-21,Reminder Sent
C100843,2023-06-04,Second Reminder
C100843,2025-01-21,Reminder Sent
C100843,2025-02-04,Second Reminder
C100844,2023-08-21,Reminder Sent
C100844,2024-05-21,Reminder Sent
C100844,2024-06-04,Second Reminder
C100844,2024-06-21,Reminder Sent
C100844,2024-07-05,Second Reminder
C100844,2024-07-21,Reminder Sent
C100844,2024-08-04,Second Reminder
C100844,2025-09-21,Reminder Sent
C100844,2025-10-05,Second Reminder
C100844,2025-12-21,Reminder Sent
C100844,2026-01-04,Second Reminder
C100844,2026-01-11,Arrangement Agreed
C100845,2022-05-21,Reminder Sent
C100845,2022-06-04,Second Reminder
C100845,2022-06-11,Arrangement Agreed
C100845,2022-08-21,Reminder Sent
C100845,2022-09-04,Second Reminder
C100845,2022-09-11,Arrangement Agreed
C100845,2023-01-21,Reminder Sent
C100845,2023-02-04,Second Reminder
C100845,2023-02-11,Arrangement Agreed
C100845,2023-04-21,Reminder Sent
C100845,2023-05-05,Second Reminder
C100845,2023-05-12,Arrangement Agreed
C100845,2023-08-21,Reminder Sent
C100845,2023-09-04,Second Reminder
C100845,2023-09-21,Reminder Sent
C100845,2024-02-21,Reminder Sent
C100845,2024-03-06,Second Reminder
C100845,2024-08-21,Reminder Sent
C100845,2024-09-04,Second Reminder
C100845,2024-12-21,Reminder Sent
C100845,2025-01-04,Second Reminder
C100845,2025-07-21,Reminder Sent
C100845,2025-08-21,Reminder Sent
C100845,2025-09-04,Second Reminder
C100845,2025-09-11,Arrangement Agreed
C100846,2023-08-21,Reminder Sent
C100846,2024-11-21,Reminder Sent
C100846,2024-12-05,Second Reminder
C100846,2024-12-12,Arrangement Agreed
C100846,2025-01-21,Reminder Sent
C100846,2025-12-21,Reminder Sent
C100846,2026-01-04,Second Reminder
C100847,2023-02-21,Reminder Sent
C100847,2023-08-21,Reminder Sent
C100847,2024-02-21,Reminder Sent
C100847,2024-03-06,Second Reminder
C100847,2024-03-13,Arrangement Agreed
C100848,2023-11-21,Reminder Sent
C100848,2023-12-05,Second Reminder
C100848,2023-12-12,Arrangement Agreed
C100848,2024-08-21,Reminder Sent
C100848,2024-09-04,Second Reminder
C100848,2024-12-21,Reminder Sent
C100848,2025-01-04,Second Reminder
C100848,2025-01-21,Reminder Sent
C100848,2025-02-04,Second Reminder
C100848,2025-11-21,Reminder Sent
C100848,2025-12-05,Second Reminder
C100849,2022-07-21,Reminder Sent
C100849,2022-08-04,Second Reminder
C100849,2022-08-11,Arrangement Agreed
C100849,2022-08-29,Arrangement Broken
C100849,2023-06-21,Reminder Sent
C100849,2023-07-21,Reminder Sent
C100849,2023-08-04,Second Reminder
C100849,2023-08-11,Arrangement Agreed
C100849,2023-10-21,Reminder Sent
C100849,2024-02-21,Reminder Sent
C100849,2024-03-06,Second Reminder
C100849,2024-03-13,Arrangement Agreed
C100849,2025-10-21,Reminder Sent
C100850,2022-07-21,Reminder Sent
C100850,2022-08-04,Second Reminder
C100850,2022-08-11,Arrangement Agreed
C100850,2024-02-21,Reminder Sent
C100850,2024-03-06,Second Reminder
C100850,2024-09-21,Reminder Sent
C100850,2024-10-05,Second Reminder
C100850,2024-10-12,Arrangement Agreed
C100850,2025-01-21,Reminder Sent
C100850,2025-02-04,Second Reminder
C100850,2025-02-21,Reminder Sent
C100850,2025-03-07,Second Reminder
C100850,2025-06-21,Reminder Sent
C100850,2025-08-21,Reminder Sent
C100850,2025-09-04,Second Reminder
C100850,2025-09-11,Arrangement Agreed
C100851,2022-07-21,Reminder Sent
C100852,2023-07-21,Reminder Sent
C100852,2023-11-21,Reminder Sent
C100852,2023-12-05,Second Reminder
C100852,2023-12-12,Arrangement Agreed
C100852,2025-07-21,Reminder Sent
C100852,2025-08-04,Second Reminder
C100852,2025-10-21,Reminder Sent
C100852,2025-11-04,Second Reminder
C100852,2025-12-21,Reminder Sent
C100853,2024-01-21,Reminder Sent
C100853,2024-02-04,Second Reminder
C100853,2025-12-21,Reminder Sent
C100853,2026-01-04,Second Reminder
C100853,2026-01-11,Arrangement Agreed
C100854,2022-02-21,Reminder Sent
C100854,2022-03-07,Second Reminder
C100854,2022-08-21,Reminder Sent
C100854,2022-09-04,Second Reminder
C100854,2023-02-21,Reminder Sent
C100854,2023-03-07,Second Reminder
C100854,2023-04-21,Reminder Sent
C100854,2025-03-21,Reminder Sent
C100854,2025-04-04,Second Reminder
C100855,2022-12-21,Reminder Sent
C100855,2023-05-21,Reminder Sent
C100855,2023-06-04,Second Reminder
C100855,2024-04-21,Reminder Sent
C100855,2024-05-05,Second Reminder
C100855,2024-05-12,Arrangement Agreed
C100856,2022-09-21,Reminder Sent
C100856,2022-10-05,Second Reminder
C100856,2022-11-21,Reminder Sent
C100856,2022-12-05,Second Reminder
C100856,2023-11-21,Reminder Sent
C100856,2025-01-21,Reminder Sent
C100856,2025-02-04,Second Reminder
C100856,2025-02-11,Arrangement Agreed
C100856,2025-11-21,Reminder Sent
C100856,2025-12-05,Second Reminder
C100856,2025-12-12,Arrangement Agreed
C100856,2025-12-26,Arrangement Broken
C100857,2022-03-21,Reminder Sent
C100857,2022-04-04,Second Reminder
C100857,2022-04-11,Arrangement Agreed
C100857,2023-01-21,Reminder Sent
C100857,2023-02-04,Second Reminder
C100857,2023-02-11,Arrangement Agreed
C100857,2023-06-21,Reminder Sent
C100857,2023-12-21,Reminder Sent
C100857,2024-01-04,Second Reminder
C100857,2024-01-11,Arrangement Agreed
C100857,2024-02-21,Reminder Sent
C100857,2024-03-06,Second Reminder
C100857,2024-03-13,Arrangement Agreed
C100857,2024-04-10,Arrangement Broken
C100857,2024-06-21,Reminder Sent
C100857,2024-07-05,Second Reminder
C100857,2024-07-12,Arrangement Agreed
C100857,2024-09-05,Arrangement Broken
C100857,2025-03-21,Reminder Sent
C100857,2025-04-04,Second Reminder
C100857,2025-09-21,Reminder Sent
C100858,2024-03-21,Reminder Sent
C100858,2024-04-04,Second Reminder
C100858,2024-04-11,Arrangement Agreed
C100859,2022-07-21,Reminder Sent
C100859,2022-08-04,Second Reminder
C100859,2022-08-21,Reminder Sent
C100859,2022-09-04,Second Reminder
C100859,2022-12-21,Reminder Sent
C100859,2023-01-04,Second Reminder
C100859,2023-01-11,Arrangement Agreed
C100859,2023-09-21,Reminder Sent
C100859,2024-10-21,Reminder Sent
C100859,2024-11-04,Second Reminder
C100859,2024-11-11,Arrangement Agreed
C100859,2025-03-21,Reminder Sent
C100859,2025-04-04,Second Reminder
C100859,2025-04-11,Arrangement Agreed
C100859,2025-04-21,Reminder Sent
C100859,2025-05-05,Second Reminder
C100859,2025-06-21,Reminder Sent
C100859,2025-07-05,Second Reminder
C100859,2025-07-21,Reminder Sent
C100859,2025-08-04,Second Reminder
C100859,2025-08-11,Arrangement Agreed
C100859,2025-10-01,Arrangement Broken
C100860,2023-04-21,Reminder Sent
C100860,2023-05-05,Second Reminder
C100860,2023-11-21,Reminder Sent
C100860,2023-12-05,Second Reminder
C100860,2023-12-12,Arrangement Agreed
C100860,2025-09-21,Reminder Sent
C100861,2022-08-21,Reminder Sent
C100861,2022-09-04,Second Reminder
C100861,2022-09-11,Arrangement Agreed
C100861,2023-02-21,Reminder Sent
C100861,2023-07-21,Reminder Sent
C100861,2023-08-04,Second Reminder
